date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4
2026-02-21 07:41:16+00:00,@made46,fronx gak masuk ?,0,fronx gak masuk,Netral,0.86,ok,,,,
2026-02-21 07:38:32+00:00,@jualbeli4831,G ada fronx? Baleno dah g ada.g ada tiggo cross juga,0,g ada fronx baleno dah g adag ada tiggo cross juga,Netral,0.78,ok,,,,
2026-02-21 08:13:43+00:00,@FreddyGunawan,Karena ertiga xl7 sudah tidak popular penjualan sedikit. Avanza dan xpander masih banyak terjual sampai sekarang.,0,karena ertiga xl sudah tidak popular penjualan sedikit avanza dan xpander masih banyak terjual sampai sekarang,Netral,0.86,ok,,,,
2026-02-23 03:29:13+00:00,@KelvinSP99,Dikit bang yg beli. Jadinya ga trend makanya ga dimasukin di list.,0,dikit bang yg beli jadinya ga trend makanya ga dimasukin di list,Netral,0.78,ok,,,,
2026-02-21 07:02:40+00:00,@cescmail,Aneh banget ngga ada Fronx di kategori hatchback/crossover ICE 200-350 juta.,0,aneh banget ngga ada fronx di kategori hatchbackcrossover ice juta,Netral,0.78,ok,,,,
2026-02-21 06:24:42+00:00,@Qonita_Olshop,Kenapa di ICE 200-350jt gak masuk fronx ya?,0,kenapa di ice jt gak masuk fronx ya,Netral,0.95,ok,,,,
2026-02-21 04:51:45+00:00,@padsalt4739,Wah kalau almaz hybrid om fitra gmn ya tanggapannya,0,wah kalau almaz mobil hybrid om fitra gmn ya tanggapannya,Netral,0.93,ok,,,,
2026-02-21 04:40:27+00:00,@roundpantstv4656,Om fitra udah mulai ngomongin istri nih 😂,0,om fitra udah mulai ngomongin istri nih,Netral,0.93,ok,,,,
2026-02-21 03:57:57+00:00,@rintopui,compact suv ice nya harusnya masukin chery c5 om hehe,1,compact suv ice nya harusnya masukin chery c om hehe,Netral,0.78,ok,,,,
2026-02-21 03:34:27+00:00,@doneesaurus,mungkin gw termasuk beruntung juga gak bisa bedain rasa kopi di PKL ama kopi kafe-kafe mahal. 😅,1,mungkin gw termasuk beruntung juga gak bisa bedain rasa kopi di pkl ama kopi kafekafe mahal,Netral,0.86,ok,,,,
2026-02-21 03:32:50+00:00,@Dennis-xr6eu,Om Fitra. Kalau mau jual J6. Tolong kabarin saya 😁,1,om fitra kalau mau jual j tolong kabarin saya,Netral,0.93,ok,,,,
2026-02-21 03:29:49+00:00,@obetrc,Bahas investasi kartu pokemon 🤣🤣🤣,9,bahas investasi kartu pokemon,Netral,0.98,ok,,,,
2026-02-21 03:13:09+00:00,@semuapunya6646,toyota raize gimana plus minusnya kaka kaka disini?,0,toyota raize gimana plus minusnya kaka kaka disini,Netral,0.98,ok,,,,
2026-02-21 02:57:00+00:00,@stefking736,"Kok fortuner, pajero engga dibandingin sama GWM tank 500 diesel ?",0,kok fortuner pajero engga dibandingin sama gwm tank mesin diesel,Netral,0.86,ok,,,,
2026-02-21 02:47:36+00:00,@ketekjerapah5760,"pas baru buka videonya, video apaan ini ngomongin mobil doang 1 jam lebih<br><br>pas di tonton, lah udah mau abis aja wkwkwkwk",9,pas baru buka videonya video apaan ini ngomongin mobil doang jam lebih pas di tonton lah udah mau abis aja wkwkwkwk,Netral,0.78,ok,,,,
2026-02-21 02:09:23+00:00,@arluxgroup6265,"biasa kalo bensin vs hybrid harga ada selisih, itu gmn om hitung2annya? saya pernah hitung kalo kita pake mobilnya 10thn, harga beli bensin dalam 10thn dicicil setiap bulan. Kalo hybrid, langsung dibayar didepan..",1,biasa kalo bensin vs mobil hybrid harga ada selisih itu gmn om hitungannya saya pernah hitung kalo kita pake mobilnya thn harga beli bensin dalam thn dicicil setiap bulan kalo mobil hybrid langsung dibayar didepan,Netral,0.86,ok,,,,
2026-02-21 02:08:50+00:00,@rysabandoenk1415,"Om kenapa sih untuk hybrid gak ada tipe-tipe Suzuki lainnya seperti grand vitara &amp; fronx , padahal mesinnya badak, spare partsnya murah &amp; hemat lho ?",2,om kenapa sih untuk mobil hybrid gak ada tipetipe suzuki lainnya seperti grand vitara amp fronx padahal mesin badak spare partsnya murah amp hemat lho,Netral,0.86,ok,,,,
2026-02-21 01:55:34+00:00,@1975Antonius,"Mobil EV yang sudah investasi di Indonesia patut dipertimbangkan untuk jaminan aftersales dan ketersediaan sparepart: Hyundai, Wuling, BYD",0,mobil electric vehicle yang sudah investasi di indonesia patut dipertimbangkan untuk jaminan purna jual dan ketersediaan suku cadanghyundai wuling byd,Netral,0.86,ok,,,,
2026-02-21 00:54:35+00:00,@darmakusuma2805,Ga bahas byd yangwang U9 om?,1,ga bahas byd yangwang u om,Netral,0.93,ok,,,,
2026-02-21 00:52:44+00:00,@epaputra7807,"tambahan juga mobil komersial EV = Mitra EV, Gelora, Ev",0,tambahan juga mobil komersial electric vehicle mitra electric vehicle gelora electric vehicle,Netral,0.93,ok,,,,
2026-02-20 23:45:09+00:00,@sandozkan3,Ex2 nya potek ban depan om fit😅😅,0,ex nya potek ban depan om fit,Netral,0.78,ok,,,,
2026-02-23 00:17:26+00:00,@RobRichRoy,"Ow iya Iya fronx kelupaaan, terus wuling alvez, tiggo cross CSH, tiggo 8 CSH, palisade hybrid, juga..",1,ow iya iya fronx kelupaan terus wuling alvez tiggo cross csh tiggo csh palisade mobil hybrid juga,Netral,0.86,ok,,,,
2026-03-23 14:21:59+00:00,@rel6294,"nah ini yg saya pikir pas nonton, “mana fronx nya”",0,nah ini yg saya pikir pas nonton mana fronx nya,Netral,0.86,ok,,,,
2026-02-20 20:44:41+00:00,@Saidrsn,"sayang cherry tiggo cross csh ga masuk, penasaran saran om fitra eri dg mobil ini krn hybrid termurah saat ini",1,sayang cherry tiggo cross csh ga masuk penasaran saran om fitra eri dg mobil ini krn mobil hybrid termurah saat ini,Netral,0.84,ok,,,,
2026-02-20 18:26:55+00:00,@FreddyGunawan,Crossover sekelas raize ada rocky hybrid cbu jepang 300jt,5,crossover sekelas raize ada rocky mobil hybrid cbu jepang jt,Netral,0.78,ok,,,,
2026-02-21 10:30:39+00:00,@indonesiaraya26,ono rego ono rupo 😂,0,ono rego ono rupo,Netral,0.86,ok,,,,
2026-03-23 14:13:39+00:00,@rel6294,"@indonesiaraya26real, emang hyptec HT udah di harga mobil proper",0,emang hyptec ht udah di harga mobil proper,Netral,0.78,ok,,,,
2026-02-20 17:40:40+00:00,@ajiwibowo4342,Kenapa MG kurang peminat ya di Indo padahal car of the year di eropa th 2023 &amp; 2024 apa memang kualitas nya kalah sama EV china yg lain,0,kenapa mg kurang peminat ya di indo padahal car of the year di eropa th amp apa memang kualitas nya kalah sama electric vehicle china yg lain,Netral,0.78,ok,,,,
2026-02-20 16:58:03+00:00,@nimrod.23,Koq gak ada ESEMKA Bwaang?,0,koq gak ada esemka bwaang,Netral,0.86,ok,,,,
2026-02-20 20:44:30+00:00,@aaronspark328,Targetnya berapa lama pakai J6T? Mengingat baterai 5 tahun ke atas pasti degradasi.,0,targetnya berapa lama pakai jt mengingat baterai tahun ke atas pasti penurunan kapasitas baterai,Netral,0.86,ok,,,,
2026-02-20 16:54:05+00:00,@CharlesPhilos,"saya penasaran di video2 koh leon, bedanya apa ya yang thumbnailnya warna merah dan yang hijau? 😅",0,saya penasaran di video koh leon bedanya apa ya yang thumbnailnya warna merah dan yang hijau,Netral,0.96,ok,,,,
2026-02-20 15:42:51+00:00,@siejojodious,Saya cuma punya Suzuki Ertiga ke XL7.,15,saya cuma punya suzuki ertiga ke xl,Netral,0.93,ok,,,,
2026-02-21 16:55:36+00:00,@TheDavidbarat,Jurnalis otomotif.,3,jurnalis otomotif,Netral,0.98,ok,,,,
2026-02-22 12:33:42+00:00,@taufiqnashir,Mas Fitra itu alumni teknik mesin UI lalu jd jurnalis otomotif sblm memutuskan jd vlogger / influencer.,1,mas fitra itu alumni teknik mesin ui lalu jd jurnalis otomotif sblm memutuskan jd vlogger influencer,Netral,0.98,ok,,,,
2026-02-20 22:19:38+00:00,@sportholic9547,Toyota ?,1,toyota,Netral,0.99,ok,,,,
2026-02-20 15:18:57+00:00,@agookia1494,Chery tiggo 8 csh dan chery tiggo 9 csh kog gak ada ya??😢,1,chery tiggo csh dan chery tiggo csh kog gak ada ya,Netral,0.93,ok,,,,
2026-02-20 16:02:38+00:00,@matthewsebastian5264,Ga nonton smpe akhir ya,0,ga nonton smpe akhir ya,Netral,0.95,ok,,,,
2026-02-20 15:16:20+00:00,@VitalitasPriaAlami,uda nabung buat beli mobil cash... sekerang jadi bingung mau beli apa..... ckckkckc,1,uda nabung buat beli mobil cash sekerang jadi bingung mau beli apa ckckkckc,Netral,0.78,ok,,,,
2026-02-21 04:08:39+00:00,@hamkaalhambra9078,"Saya juga penasaran sekali, katanya mazda kan jinbai etai rasanya nyaman dll tp fitra dkk kok gak beli ya-,",1,saya juga penasaran sekali katanya mazda kan mobil dan pengemudi menyatu rasanya nyaman dll tp fitra dkk kok gak beli ya,Netral,0.86,ok,,,,
2026-02-22 14:23:26+00:00,@hansisyd,​@hamkaalhambra9078 Kan udah punya miata,0,kan udah punya miata,Netral,0.86,ok,,,,
2026-02-20 14:27:59+00:00,@Ivan-up7ny,"<a href=""https://www.youtube.com/watch?v=gEY-8BDF_dQ&amp;t=1985"">33:05</a> sewa baterai",1,sewa baterai,Netral,0.98,ok,,,,
2026-02-20 14:17:08+00:00,@Nuri-r8d,Leon musti cobain car om Fitra utk dpt feel nya wkwkk,0,leon musti cobain car om fitra utk dpt feel nya wkwkk,Netral,0.78,ok,,,,
2026-02-20 13:52:02+00:00,@ferdych5250,next bahas perkembangan AI...😃,1,next bahas perkembangan ai,Netral,0.98,ok,,,,
2026-02-22 09:41:13+00:00,@triyuli7861,Pengguna AT sini kumpul,0,pengguna at sini kumpul,Netral,0.93,ok,,,,
2026-02-21 01:35:42+00:00,@hdnytb,Karena mobil masih baru bro kan masih 4 tahun nanti nunggu garansi 8 tahun lewat baru kerasa,0,karena mobil masih baru bro kan masih tahun nanti nunggu garansi tahun lewat baru kerasa,Netral,0.86,ok,,,,
2026-02-20 13:04:24+00:00,@kleistseven9802,250 - 350 ? Fronx ?,0,fronx,Netral,0.99,ok,,,,
2026-02-20 13:00:54+00:00,@riszkitisna2726,ojol cuman nyimak 🙄,0,ojol cuman nyimak,Netral,0.93,ok,,,,
2026-02-20 12:59:26+00:00,@gikey2830,dulu bokap gw beli mobil cuman karena gagah aje sisanya bomat 😂,0,dulu bokap gw beli mobil cuman karena gagah aje sisanya bomat,Netral,0.86,ok,,,,
2026-04-02 15:04:17+00:00,@Ahmad_L28h,Kembali lagi ke harga,0,kembali lagi ke harga,Netral,0.86,ok,,,,
2026-03-29 08:36:22+00:00,@intriguingfacts5434,"Beli EV nanti aja, 10-15 tahun lagi saat teknologinya mature",0,beli electric vehicle nanti aja tahun lagi saat teknologinya mature,Netral,0.78,ok,,,,
2026-03-24 12:26:59+00:00,@sugiono7985,Kalo kurang dingin..menurut gus Iqdam....kalungan kulkas...,0,kalo kurang dingin menurut gus iqdam kalungan kulkas,Netral,0.86,ok,,,,
2026-03-19 10:27:19+00:00,@warawiribae,"<a href=""https://www.youtube.com/watch?v=tCUMSN7oAhQ&amp;t=320"">5:20</a> yg ber-embun bukan ATTO-1 loh, tapi ATTOMAN wkwkwkwk",0,a yg berembun bukan atto loh tapi attoman wkwkwkwk,Netral,0.86,ok,,,,
2026-03-12 07:59:50+00:00,@gogreencandle,Apakah ada solusi untuk AC yang panas?,0,apakah ada solusi untuk ac yang panas,Netral,0.96,ok,,,,
2026-03-10 15:42:20+00:00,@AaA-bx3yv,"Yang bilang bandingin atto1 sama lcgc ya ga apple to apple.. harga murah kan murni ga kena pajak, makanya harga di njkb bisa dibilang hampir sama dengan harga jual.. coba ntar insentif hilang, liat aja harga brp.. bukan byd nya yang murah, tp kebetulan dpt insentif, pdhl bukan karena byd ga nyari untung.. persepsi orang keliru berat",0,yang bilang bandingin atto sama lcgc ya ga apple to apple harga murah kan murni ga kena pajak makanya harga di njkb bisa dibilang hampir sama dengan harga jual coba ntar insentif hilang liat aja harga brp bukan byd nya yang murah tp kebetulan dpt insentif pdhl bukan karena byd ga nyari untung persepsi orang keliru berat,Netral,0.78,ok,,,,
2026-03-04 02:03:41+00:00,@SciModeler,200 jutaan sudah dapat Tiggo Chery cross atau Suzuki Fronx GL.,2,jutaan sudah dapat tiggo chery cross atau suzuki fronx gl,Netral,0.78,ok,,,,
2026-03-02 11:11:58+00:00,@rofia70,Logika nya mobil listrik lebih cocok buat org2 tech savy krn cara treat nya sama kaya handphone 😁,0,logika nya mobil listrik lebih cocok buat org tech savy krn cara treat nya sama kaya handphone,Netral,0.86,ok,,,,
2026-02-16 08:41:14+00:00,@xndmdoa,kalo ACnya dingin banget gimana?,0,kalo acnya dingin banget gimana,Netral,0.93,ok,,,,
2026-02-13 06:42:07+00:00,@julianangh65,300km jarak tempuh BYD Dynamic bro bukan 400km sedangkan prmium jarak tempuh 380km,0,km jarak tempuh byd dynamic bro bukan km sedangkan prmium jarak tempuh km,Netral,0.78,ok,,,,
2026-02-03 06:04:49+00:00,@revihtrinuanwari8620,"Harus bijak dalam milih kendaraan , pelajari +- sebelum memutuskan membeli mobil",0,harus bijak dalam milih kendaraan pelajari sebelum memutuskan membeli mobil,Netral,0.86,ok,,,,
2026-02-03 11:51:38+00:00,@diesderic,Wuling sama BYD bukannya beda brand?,0,wuling sama byd bukannya beda brand,Netral,0.96,ok,,,,
2026-01-30 11:35:25+00:00,@YonissYoniss-i2u,Mau bagus nyaman mahal pilih saja mobil eropa,0,mau bagus nyaman mahal pilih saja mobil eropa,Netral,0.78,ok,,,,
2026-02-02 10:14:16+00:00,@afisnet,"Bisa benernya, ditarik gagangnya dua kali (saya pengguna)",0,bisa benernya ditarik gagangnya dua kali saya pengguna,Netral,0.86,ok,,,,
2026-01-12 20:03:28+00:00,@restukurnianatalia2760,Manual book atto 1 ini bisa diexport ga si pdfnya ke hp? Masa baca manual harus di dalem mobil terus..,1,manual book atto ini bisa diexport ga si pdfnya ke hp masa baca manual harus di dalem mobil terus,Netral,0.92,ok,,,,
2025-12-30 01:49:14+00:00,@HARTANTOHARTANTO-b3u,"Mobil baru 200 juta sama dengan LCGC, keluhannya mirip-mirip, sebagai teknisi ac memang ada kekurangan antara AC dengan kompresor mekanik dengan kompresor elektrik, di mobil murah kompresor nya irit wattnya kecil jadi memang kurang dingin atau dinginnya lama, kalau mau dingin kaca depan dikasi film gelap pada bagian atas, dan penambahan peredam panas di kap atapnya.",0,mobil baru juta sama dengan lcgc keluhannya miripmirip sebagai teknisi ac memang ada kekurangan antara ac dengan kompresor mekanik dengan kompresor elektrik di mobil murah kompresor nya hemat wattnya kecil jadi memang kurang dingin atau dinginnya lama kalau mau dingin kaca depan dikasi film gelap pada bagian atas dan penambahan peredam panas di kap atapnya,Netral,0.84,ok,,,,
2025-12-23 15:32:07+00:00,@NicolasJo-p9j,"<a href=""https://www.youtube.com/watch?v=tCUMSN7oAhQ&amp;t=404"">6:44</a> Koreksi dikit kak, atto 1 range terjauh 380 km NEDC dan type bwh nya 300 km NEDC. Gada yg 400 km",4,koreksi dikit kak atto jarak tempuh terjauh km nedc dan type bwh nya km nedc gada yg km,Netral,0.86,ok,,,,
2025-12-23 11:22:19+00:00,@priztadvanvx,Masih nunggu yg fix aja baru beli ev...,1,masih nunggu yg fix aja baru beli electric vehicle,Netral,0.86,ok,,,,
2025-12-22 03:26:49+00:00,@AtikaDwi-x4m,"Atto 1 itu penggerak roda depan, coba beli yang penggerak roda belakang, mungkin lebih kuat nanjak, contoh yang gue tau, geely ex 2",0,atto itu penggerak roda depan coba beli yang penggerak roda belakang mungkin lebih kuat nanjak contoh yang gue tau geely ex,Netral,0.84,ok,,,,
2025-12-21 15:36:44+00:00,@rizkisyam4781,Sales mobil ICE nih kayaknya yg bikin video 😂,0,sales mobil ice nih kayaknya yg bikin video,Netral,0.86,ok,,,,
2025-12-21 08:05:04+00:00,@jackson11228,Apa yang diharapkan pada mobile control,0,apa yang diharapkan pada mobile control,Netral,0.86,ok,,,,
2025-12-17 03:22:14+00:00,@beegonee,Gue beli lexus bekas<br>😅,0,gue beli lexus bekas,Netral,0.98,ok,,,,
2025-12-16 22:56:16+00:00,@barmawii,Bknnya range nya 320 ya klo yg 230jt?,0,bknnya jarak tempuh nya ya klo yg jt,Netral,0.86,ok,,,,
2025-12-16 17:55:35+00:00,@jegerm6752,"Saya pengguna BYD Seal udah 1.5 tahun, dan masalah AC ga dingin dan kaca berembun emang terjadi juga di Seal. AC ga dingin itu kerasanya cuma di siang hari waktu cuaca terik. Saya rasa atap panoramic ngefek bgt ke sini. Awalnya seneng dapet kaca segede gitu di atap, skrg saya pakein penutupnya permanen 😂 udah dikasih kaca film vkool VK10 (yg paling mahal dan bagus kata vkool) masih tetep kerasa ada panasnya. Sampe skrg saya masih pake speed 2 kalo siang. Nah kalo malam hari atau cuaca ga panas, ACnya justru super dingin. Speed 1 aja kerasa kedinginan 😂<br><br>Kalo masalah kaca berembun, itu emang terjadi, tapi kalo kondisinya baru selesai hujan dan jalanan macet (atau mobil berhenti). Solusinya mode AC jangan pake recirculation. Biarin udara luar masuk. Kalo mau lbh cepet, buka jendelanya. Defogger kaca depannya emang kurang ngefek. Ini terjadi juga di mobil2 jepang, dan banyak mobil jepang yg ga punya front defogger. Kalo BMW sih front defoggernya ngefek, tapi di mode AC recirculation, udara luar tetap dikasih masuk dikit (bau dari luar msh bisa kecium dikit).",4,saya pengguna byd byd seal udah tahun dan masalah ac ga dingin dan kaca berembun emang terjadi juga di byd seal ac ga dingin itu kerasanya cuma di siang hari waktu cuaca terik saya rasa atap panoramic ngefek bgt ke sini awalnya seneng dapet kaca segede gitu di atap skrg saya pakein penutupnya permanen udah dikasih kaca film vkool vk yg paling mahal dan bagus kata vkool masih tetep kerasa ada panasnya sampe skrg saya masih pake speed kalo siang nah kalo malam hari atau cuaca ga panas acnya justru super dingin speed aja kerasa kedinginan brbrkalo masalah kaca berembun itu emang terjadi tapi kalo kondisinya baru selesai hujan dan jalanan macet atau mobil berhenti solusinya mode ac jangan pake recirculation biarin udara luar masuk kalo mau lbh cepet buka jendelanya defogger kaca depannya emang kurang ngefek ini terjadi juga di mobil jepang dan banyak mobil jepang yg ga punya front defogger kalo bmw sih front defoggernya ngefek tapi di mode ac recirculation udara luar tetap dikasih masuk dikit bau dari luar msh bisa kecium dikit,Netral,0.78,ok,,,,
2025-12-16 15:10:14+00:00,@OshinTorek,Mobil driver Grab premium nih 😎,3,mobil driver grab premium nih,Netral,0.86,ok,,,,
2025-12-16 13:54:28+00:00,@jimmygalung6566,Di Medan belum bnyk spklu,0,di medan belum bnyk stasiun pengisian kendaraan listrik umum,Netral,0.93,ok,,,,
2025-12-16 02:00:53+00:00,@muliawaniqbal720,"<a href=""https://www.youtube.com/watch?v=tCUMSN7oAhQ&amp;t=601"">10:01</a> agya ayla amann, calya sigra skrg mah bang 😅",0,agya ayla amann calya sigra skrg mah bang,Netral,0.86,ok,,,,
2025-12-16 01:46:26+00:00,@bapakethole999,"Kue yang cantik dan murah, biasanya rasanya kurang enak :D",0,kue yang cantik dan murah biasanya rasanya kurang enak d,Netral,0.86,ok,,,,
2025-12-16 01:31:19+00:00,@arbaadhika,Bang ada kasus batre mlembung gak 😅,0,bang ada kasus baterai mlembung gak,Netral,0.93,ok,,,,
2025-12-16 00:04:54+00:00,@edowidya4616,"Bukan sy ngebela mochin jg, mobil jepang murah jg ada panel gap ga rata. Contoh datsun go, ayla 1st gen, wagon r dll. Sy tau krn sy prnh magang di showroom.",1,bukan sy ngebela mochin jg mobil jepang murah jg ada panel gap ga rata contoh datsun go ayla st gen wagon r dll sy tau krn sy prnh magang di ruang pamer,Netral,0.86,ok,,,,
2025-12-15 22:49:18+00:00,@budilarkin1227,Mobil refurbished😂,0,mobil refurbished,Netral,0.96,ok,,,,
2026-01-19 13:23:04+00:00,@muhamadiqbalnurhidayat8503,"Testimoni nya gimana pak? Izin pak, soalnya saya ada rencana beli atto 1",0,testimoni nya gimana pak izin pak soalnya saya ada rencana beli atto,Netral,0.96,ok,,,,
2025-12-15 12:58:33+00:00,@KingSummiA,&quot;makanya baca manual book&quot;<br> Budaya kita bukan membaca soalnya bang 😂😂😂,85,makanya baca manual book budaya kita bukan membaca soalnya bang,Netral,0.78,ok,,,,
2025-12-15 07:20:41+00:00,@wrimam,sejak kapan claim BYD Atto 1 400km? Dynamic 300 Premium 380 ga ada yang bilang 400km 🤔,0,sejak kapan claim byd atto km dynamic premium ga ada yang bilang km,Netral,0.86,ok,,,,
2026-03-03 07:31:24+00:00,@samueladitya1729,"kelistrikan masalahnya juga paling sering di low voltagenya, yaitu ga beda jauh sama mobil ICE. Kalau masalah high voltage itu sangat jarang.",0,sistem kelistrikan masalahnya juga paling sering di low voltagenya yaitu ga beda jauh sama mobil ice kalau masalah high voltage itu sangat jarang,Netral,0.86,ok,,,,
2025-12-15 04:26:47+00:00,@capezier1431,"Ini video kok kontradiktif ya? AC katanya gak dingin, tapi kok bisa bilang mengembun? Itu berarti AC nya dingin dong?",0,ini video kok kontradiktif ya ac katanya gak dingin tapi kok bisa bilang mengembun itu berarti ac nya dingin dong,Netral,0.84,ok,,,,
2025-12-15 02:21:26+00:00,@bagusausada1399,mocin  😂😂😂,0,mocin,Netral,0.95,ok,,,,
2025-12-26 14:48:20+00:00,@yohanesrochadim.mar.e4725,biasa buka cendela ya om?,0,biasa buka cendela ya om,Netral,0.93,ok,,,,
